Postcode,average_energy_efficiency_rating
G75 0NB,68.24
G75 0ND,66.89473684210526
G75 0NF,65.33333333333333
G75 0NH,70.14285714285714
G75 0NJ,63.666666666666664
G75 0NL,71.0
G75 0NN,68.14583333333333
G75 0NP,68.0
G75 0NQ,64.92307692307692
G75 0NR,68.57142857142857
G75 0NT,63.4
G75 0NU,64.0
G75 0NW,65.28571428571429
G75 0NX,64.0
G75 0NY,65.79310344827586
G75 0NZ,64.66666666666667
G75 0PA,70.9
G75 0PB,56.0
G75 0PD,67.8
G75 0PE,64.27777777777777
G75 0PF,69.0
G75 0PG,66.71428571428571
G75 0PH,67.9
G75 0PJ,68.0
G75 0PL,63.4
G75 0PN,66.5
G75 0PP,65.91666666666667
G75 0PQ,70.04347826086956
G75 0PR,64.0
G75 0PS,62.53846153846154
G75 0PT,47.0
G75 0PU,62.92307692307692
G75 0PW,66.26315789473684
G75 0PX,62.52
G75 0PY,67.56521739130434
G75 0QJ,25.0
G75 0QL,47.166666666666664
G75 0QN,65.25
G75 0QQ,31.0
G75 0QT,64.0
G75 0QZ,63.6
G75 0RE,74.21052631578948
G75 0RL,67.8
G75 0RN,74.5
G75 0RQ,64.45454545454545
G75 0RR,79.0
G75 0RU,77.33333333333333
G75 0RX,78.0
G75 0RY,76.36363636363636
G75 0SA,66.7
G75 0SG,70.0909090909091
G75 0SH,64.8125
G75 0SJ,55.0
G75 0SP,70.05555555555556
G75 0SR,85.42105263157895
G75 0SS,70.84615384615384
G75 0SZ,65.66666666666667
G75 0TE,72.14285714285714
G75 0TQ,63.888888888888886
G75 0TY,72.16666666666667
G75 0TZ,74.0
G75 0UG,71.11111111111111
G75 0UP,69.58823529411765
G75 0UT,69.94117647058823
G75 0UU,69.14285714285714
G75 6LT,70.0
G75 7AB,89.5
G75 7AD,89.41176470588235
G75 7AE,89.75
G75 7AF,87.66666666666667
G75 7AG,87.83333333333333
G75 7AL,90.0
G75 7AN,88.0
G75 7AQ,88.25
G75 7AT,89.45454545454545
G75 8AB,62.73684210526316
G75 8AD,64.68181818181819
G75 8AE,68.9
G75 8AF,74.8
G75 8AG,73.5
G75 8AH,60.0
G75 8AJ,64.22222222222223
G75 8AL,69.5
G75 8AN,68.71428571428571
G75 8AP,67.4
G75 8AQ,66.0
G75 8AR,65.1
G75 8AS,67.125
G75 8AT,64.5
G75 8AU,65.4
G75 8AW,58.666666666666664
G75 8AX,64.0
G75 8AY,69.92307692307692
G75 8AZ,67.0
G75 8BA,68.5
G75 8BB,62.666666666666664
G75 8BD,59.0
G75 8BE,64.2
G75 8BG,55.0
G75 8BH,60.75
G75 8BJ,62.285714285714285
G75 8BL,64.55555555555556
G75 8BN,69.5
G75 8BP,70.5
G75 8BQ,61.75
G75 8BS,67.0
G75 8BT,81.2
G75 8BU,64.26666666666667
G75 8BW,69.0
G75 8BX,57.6
G75 8BY,67.66666666666667
G75 8BZ,69.0
G75 8DA,72.8
G75 8DB,67.77777777777777
G75 8DD,60.63636363636363
G75 8DE,64.0
G75 8DF,60.125
G75 8DG,54.333333333333336
G75 8DH,60.5
G75 8DJ,71.8
G75 8DL,67.60714285714286
G75 8DN,68.8125
G75 8DP,68.88235294117646
G75 8DQ,66.71428571428571
G75 8DR,67.33333333333333
G75 8DS,68.38461538461539
G75 8DT,67.18181818181819
G75 8DU,65.1923076923077
G75 8DW,63.8
G75 8DX,67.25
G75 8DY,70.16666666666667
G75 8DZ,66.57142857142857
G75 8EB,67.22222222222223
G75 8ED,58.0
G75 8EE,66.0
G75 8EF,70.6
G75 8EG,63.0
G75 8EH,65.42105263157895
G75 8EJ,67.0909090909091
G75 8EL,68.51428571428572
G75 8EN,65.33333333333333
G75 8EP,66.61111111111111
G75 8EQ,69.0
G75 8ER,67.83333333333333
G75 8ES,71.25
G75 8ET,65.75
G75 8EU,67.5
G75 8EW,66.5625
G75 8EX,63.833333333333336
G75 8EZ,65.44444444444444
G75 8FA,67.70588235294117
G75 8FB,71.0
G75 8FD,68.0
G75 8FE,67.54545454545455
G75 8FF,73.28571428571429
G75 8FG,70.0
G75 8FH,80.33333333333333
G75 8FJ,79.6
G75 8FL,77.25
G75 8FN,66.625
G75 8FP,69.0
G75 8FQ,69.66666666666667
G75 8FR,62.75
G75 8FS,68.0
G75 8FT,68.57142857142857
G75 8FU,80.0
G75 8FW,65.75
G75 8FX,67.28571428571429
G75 8FY,70.6
G75 8FZ,80.1875
G75 8GA,67.5
G75 8GB,69.0
G75 8GD,69.5
G75 8GE,66.8
G75 8GF,70.57142857142857
G75 8GG,69.5
G75 8GL,71.33333333333333
G75 8GN,71.96774193548387
G75 8GP,72.86666666666666
G75 8GS,80.16981132075472
G75 8GT,74.25
G75 8GU,71.73913043478261
G75 8GW,65.0
G75 8GX,71.5925925925926
G75 8GY,76.6923076923077
G75 8GZ,79.0
G75 8HA,69.33333333333333
G75 8HB,64.72222222222223
G75 8HD,73.58620689655173
G75 8HE,67.88235294117646
G75 8HF,62.36363636363637
G75 8HG,80.3125
G75 8HH,73.0
G75 8HJ,74.0
G75 8HL,71.5
G75 8HN,68.25
G75 8HP,66.75
G75 8HQ,67.5
G75 8HR,67.5
G75 8HS,66.63636363636364
G75 8HT,64.57142857142857
G75 8HU,70.2
G75 8HW,71.5
G75 8HX,66.66666666666667
G75 8HY,80.75
G75 8HZ,65.92857142857143
G75 8JA,68.2
G75 8JB,67.07692307692308
G75 8JD,63.3
G75 8JE,67.5
G75 8JF,71.0
G75 8JG,66.33333333333333
G75 8JH,67.82608695652173
G75 8JJ,70.77777777777777
G75 8JL,69.57142857142857
G75 8JN,70.5
G75 8JP,68.0
G75 8JQ,62.76923076923077
G75 8JR,69.85714285714286
G75 8JS,59.857142857142854
G75 8JT,66.8
G75 8JU,65.07142857142857
G75 8JW,69.33333333333333
G75 8JX,65.66666666666667
G75 8JY,68.36363636363636
G75 8JZ,70.13333333333334
G75 8LA,67.83333333333333
G75 8LB,69.31818181818181
G75 8LD,66.75
G75 8LE,71.0
G75 8LF,66.55555555555556
G75 8LG,64.3
G75 8LH,70.22857142857143
G75 8LJ,63.8
G75 8LL,66.5
G75 8LN,67.0
G75 8LP,64.0
G75 8LQ,69.11538461538461
G75 8LR,68.0
G75 8LS,67.05
G75 8LT,64.45
G75 8LU,62.7
G75 8LX,67.4
G75 8LY,61.7
G75 8LZ,67.8
G75 8NA,67.15384615384616
G75 8NB,67.5
G75 8ND,85.0
G75 8NE,64.0
G75 8NF,68.2
G75 8NG,63.11538461538461
G75 8NJ,68.66666666666667
G75 8NL,64.5
G75 8NN,61.0
G75 8NP,65.28571428571429
G75 8NQ,70.27272727272727
G75 8NR,59.526315789473685
G75 8NS,63.583333333333336
G75 8NT,66.33333333333333
G75 8NU,68.5
G75 8NW,66.0
G75 8NX,63.81481481481482
G75 8NY,67.5
G75 8NZ,68.4
G75 8PA,69.26666666666667
G75 8PB,64.33333333333333
G75 8PD,61.0
G75 8PE,59.42857142857143
G75 8PF,54.6551724137931
G75 8PG,60.333333333333336
G75 8PH,69.5909090909091
G75 8PJ,65.33333333333333
G75 8PL,68.08
G75 8PN,71.66666666666667
G75 8PP,68.0
G75 8PQ,72.18181818181819
G75 8PR,63.625
G75 8PS,68.2
G75 8PT,66.66666666666667
G75 8PU,59.5
G75 8PW,68.5
G75 8PX,62.8
G75 8PY,62.69230769230769
G75 8PZ,66.125
G75 8QA,68.7
G75 8QB,63.55
G75 8QD,59.45
G75 8QF,75.5
G75 8QG,57.333333333333336
G75 8QH,61.76923076923077
G75 8QJ,62.0
G75 8QL,64.0
G75 8QN,60.333333333333336
G75 8QP,62.5
G75 8QQ,65.6
G75 8QR,55.333333333333336
G75 8QT,67.0
G75 8QU,62.333333333333336
G75 8QW,55.6
G75 8QX,68.8076923076923
G75 8QZ,67.11111111111111
G75 8RA,70.45454545454545
G75 8RB,68.75
G75 8RD,69.11111111111111
G75 8RE,68.5
G75 8RF,71.45454545454545
G75 8RH,78.82758620689656
G75 8RJ,77.5
G75 8RL,68.6923076923077
G75 8RN,78.75
G75 8RR,46.142857142857146
G75 8RS,62.666666666666664
G75 8RT,68.0
G75 8RU,68.88888888888889
G75 8RW,52.75
G75 8RX,66.4
G75 8RY,70.0
G75 8RZ,70.18518518518519
G75 8SA,66.33333333333333
G75 8SB,64.125
G75 8SD,65.5
G75 8SE,67.625
G75 8SF,71.57142857142857
G75 8SG,59.666666666666664
G75 8SH,70.25
G75 8SJ,66.45454545454545
G75 8SL,67.75
G75 8SN,61.333333333333336
G75 8SP,68.66666666666667
G75 8SQ,66.61111111111111
G75 8SR,78.41176470588235
G75 8SS,62.25
G75 8ST,68.46153846153847
G75 8SU,64.27272727272727
G75 8SW,58.4
G75 8SX,65.0
G75 8SY,69.0
G75 8SZ,65.55555555555556
G75 8TA,65.9090909090909
G75 8TB,65.89285714285714
G75 8TD,66.6842105263158
G75 8TE,66.78378378378379
G75 8TF,69.14285714285714
G75 8TG,68.5909090909091
G75 8TH,67.17857142857143
G75 8TJ,66.12121212121212
G75 8TL,64.77777777777777
G75 8TN,70.3
G75 8TP,64.3
G75 8TQ,67.78787878787878
G75 8TR,57.61538461538461
G75 8TS,65.36363636363636
G75 8TT,49.0
G75 8TU,79.6
G75 8TW,67.16666666666667
G75 8TX,70.26666666666667
G75 8TY,72.0
G75 8TZ,68.0
G75 8UA,66.15789473684211
G75 8UB,66.53571428571429
G75 8UD,69.37931034482759
G75 8UE,67.46153846153847
G75 8UF,65.77272727272727
G75 8UG,62.25
G75 8UH,66.94117647058823
G75 8UJ,65.11764705882354
G75 8UL,73.10526315789474
G75 8UN,69.72727272727273
G75 8UP,66.45714285714286
G75 8UQ,67.13513513513513
G75 8UR,69.05
G75 8US,76.64285714285714
G75 8UT,66.67647058823529
G75 8UU,67.95833333333333
G75 8UW,70.39393939393939
G75 8UX,67.25
G75 8UY,70.5
G75 8UZ,68.42857142857143
G75 8WA,80.45454545454545
G75 8WB,89.36363636363636
G75 8WD,78.66666666666667
G75 8WE,84.19047619047619
G75 8WF,78.25
G75 8WH,90.47826086956522
G75 8WJ,80.08695652173913
G75 8WL,78.25
G75 8WN,79.0909090909091
G75 8WP,84.0
G75 8WQ,89.94444444444444
G75 8WR,91.44444444444444
G75 8WS,77.46153846153847
G75 8WT,83.84
G75 8WU,85.6
G75 8WW,87.27777777777777
G75 8WX,93.13333333333334
G75 8XA,63.875
G75 8XB,65.2
G75 8XD,63.7
G75 8XE,63.166666666666664
G75 8XF,63.916666666666664
G75 8XG,67.71428571428571
G75 8XH,61.714285714285715
G75 8XJ,62.61538461538461
G75 8XL,71.16666666666667
G75 8XN,67.66666666666667
G75 8XP,67.125
G75 8XQ,67.2
G75 8XT,70.66666666666667
G75 8XU,70.16666666666667
G75 8XW,59.833333333333336
G75 8XX,68.75
G75 8XY,66.2
G75 8XZ,66.5
G75 8YA,68.0
G75 8YB,71.42857142857143
G75 8YD,71.0
G75 8YE,68.0
G75 8YF,65.375
G75 8YG,64.6923076923077
G75 8YH,63.666666666666664
G75 8YJ,67.47368421052632
G75 8YL,91.5
G75 8YN,72.72727272727273
G75 8YP,68.88235294117646
G75 8YR,67.75
G75 8YS,73.61111111111111
G75 8YT,65.5
G75 8YU,69.0
G75 8YW,63.1
G75 8YX,67.85714285714286
G75 8YY,69.83333333333333
G75 8YZ,74.73684210526316
G75 8ZA,91.32142857142857
G75 8ZD,84.47619047619048
G75 8ZQ,86.75
G75 8ZR,88.03571428571429
G75 8ZU,81.0
G75 8ZW,80.0909090909091
G75 8ZZ,76.73684210526316
G75 9AA,69.02272727272727
G75 9AB,67.63636363636364
G75 9AE,66.71428571428571
G75 9AF,59.833333333333336
G75 9AG,62.9
G75 9AH,64.18181818181819
G75 9AJ,68.16666666666667
G75 9AL,74.81818181818181
G75 9AN,63.1
G75 9AP,65.9090909090909
G75 9AQ,62.3
G75 9AR,64.125
G75 9AS,69.0
G75 9AT,67.76
G75 9AU,68.70588235294117
G75 9AW,65.875
G75 9AX,67.0
G75 9AY,64.75
G75 9AZ,64.75
G75 9BA,65.0
G75 9BB,68.5
G75 9BF,78.08333333333333
G75 9BG,76.83333333333333
G75 9BJ,49.121212121212125
G75 9BL,52.74193548387097
G75 9BN,64.95454545454545
G75 9BP,61.16129032258065
G75 9BQ,78.70588235294117
G75 9BS,64.88888888888889
G75 9BT,63.107142857142854
G75 9BU,68.14814814814815
G75 9BW,55.84615384615385
G75 9BX,63.96
G75 9BY,69.09677419354838
G75 9BZ,71.66666666666667
G75 9DA,53.111111111111114
G75 9DB,69.6
G75 9DD,63.03225806451613
G75 9DE,64.75
G75 9DJ,75.46428571428571
G75 9DL,80.6470588235294
G75 9DP,41.375
G75 9DQ,77.0
G75 9DR,49.7
G75 9DS,62.0
G75 9DT,63.0
G75 9DW,50.46153846153846
G75 9DX,51.5
G75 9DY,73.66666666666667
G75 9EA,60.55555555555556
G75 9EB,68.8
G75 9ED,61.16
G75 9EE,64.74074074074075
G75 9EF,63.23529411764706
G75 9EG,68.34782608695652
G75 9EH,68.08
G75 9EJ,66.33333333333333
G75 9EL,68.53846153846153
G75 9EN,66.18181818181819
G75 9EP,70.25
G75 9EQ,71.08
G75 9ER,67.57142857142857
G75 9ES,69.5625
G75 9ET,65.14285714285714
G75 9EU,64.0
G75 9EW,66.2
G75 9EX,71.33333333333333
G75 9EY,74.0
G75 9EZ,71.77777777777777
G75 9FD,78.25
G75 9FE,81.21052631578948
G75 9FF,78.6
G75 9FG,81.04444444444445
G75 9FH,76.25
G75 9FJ,78.0
G75 9FL,79.2
G75 9FN,77.8
G75 9FP,78.5
G75 9FQ,77.46153846153847
G75 9FR,80.34375
G75 9FS,79.59375
G75 9FT,78.42857142857143
G75 9FU,81.95833333333333
G75 9FW,81.6923076923077
G75 9FX,80.0
G75 9FZ,71.91666666666667
G75 9GA,70.25
G75 9GB,71.0
G75 9GD,70.8
G75 9GE,72.5909090909091
G75 9GF,66.27272727272727
G75 9GG,70.0
G75 9GH,68.66666666666667
G75 9GJ,73.6
G75 9GL,71.1
G75 9GN,67.75
G75 9GP,70.2
G75 9GQ,71.25
G75 9GR,71.6
G75 9GS,69.9375
G75 9GT,74.57142857142857
G75 9GU,73.0
G75 9GW,70.33333333333333
G75 9GX,73.96296296296296
G75 9GY,71.75
G75 9GZ,72.25
G75 9HA,69.33333333333333
G75 9HB,68.76470588235294
G75 9HD,53.0
G75 9HE,72.5
G75 9HF,70.46666666666667
G75 9HG,67.29166666666667
G75 9HH,68.25
G75 9HJ,68.0
G75 9HL,68.58620689655173
G75 9HN,68.42857142857143
G75 9HP,68.7
G75 9HQ,72.57142857142857
G75 9HR,68.66666666666667
G75 9HS,66.25
G75 9HT,65.6923076923077
G75 9HU,74.33333333333333
G75 9HW,71.52631578947368
G75 9HX,66.08333333333333
G75 9HY,67.5
G75 9HZ,66.33333333333333
G75 9JA,66.375
G75 9JB,67.88571428571429
G75 9JE,67.26086956521739
G75 9JF,67.75
G75 9JG,71.24
G75 9JH,70.42307692307692
G75 9JJ,68.05882352941177
G75 9JL,78.63636363636364
G75 9JN,73.6875
G75 9JP,71.13636363636364
G75 9JQ,71.0
G75 9JR,68.5
G75 9JS,65.39285714285714
G75 9JT,68.66666666666667
G75 9JU,69.2
G75 9JW,69.15789473684211
G75 9JX,70.71428571428571
G75 9JY,66.43478260869566
G75 9JZ,64.3076923076923
G75 9LA,66.22727272727273
G75 9LB,66.63157894736842
G75 9LE,72.1304347826087
G75 9LG,73.34146341463415
G75 9LH,72.6086956521739
G75 9LJ,67.5
G75 9LL,71.4090909090909
G75 9LN,73.33333333333333
G75 9LP,66.88888888888889
G75 9LQ,73.55
G75 9LR,71.9375
G75 9LT,68.45454545454545
G75 9LU,77.70212765957447
G75 9LX,80.0
G75 9LY,78.875
G75 9LZ,79.81818181818181
G75 9NA,71.33333333333333
G75 9NB,70.0
G75 9ND,71.3
G75 9NE,71.66666666666667
G75 9NF,71.2
G75 9NG,70.25
G75 9NH,69.83333333333333
G75 9NJ,70.5
G75 9NL,67.25
G75 9NN,71.0
G75 9NP,70.66666666666667
G75 9NQ,67.5
G75 9NR,69.0
G75 9NS,72.0
G75 9NT,65.0
G75 9NW,91.375
G75 9NX,88.86666666666666
G75 9PA,71.0
G75 9PB,70.2
G75 9PD,63.333333333333336
G75 9PE,68.83333333333333
G75 9PF,70.92857142857143
G75 9PG,88.13793103448276
G75 9PH,88.20833333333333
G75 9PJ,90.37037037037037
G75 9PL,89.49019607843137
G75 9PP,89.73684210526316
G75 9PR,90.3529411764706
G75 9PS,87.86842105263158
G75 9PT,85.43181818181819
G75 9PU,83.28571428571429
G75 9PW,82.9
G75 9PX,83.24137931034483
G75 9PY,87.85714285714286
G75 9QA,79.71428571428571
G75 9QB,79.85714285714286
G75 9QD,79.6875
G75 9QE,87.16666666666667
G76 0AA,59.0
G76 0AB,65.66666666666667
G76 0AD,63.666666666666664
G76 0AE,68.8125
G76 0AG,67.0
G76 0AH,64.61904761904762
G76 0AJ,68.83333333333333
G76 0AL,68.0
G76 0AN,64.36842105263158
G76 0AQ,76.0
G76 0AS,69.375
G76 0AU,57.81818181818182
G76 0AW,56.5
G76 0AY,76.75
G76 0AZ,55.5
G76 0BA,54.0
G76 0BB,63.18181818181818
G76 0BE,73.0
G76 0BF,79.63636363636364
G76 0BG,48.0
G76 0BH,60.32
G76 0BJ,84.66666666666667
G76 0BL,79.0
G76 0BN,80.5
G76 0BP,80.76923076923077
G76 0BQ,59.0
G76 0BZ,72.5
G76 0DA,55.5625
G76 0DB,60.8
G76 0DE,61.42857142857143
G76 0DF,56.166666666666664
G76 0DG,60.3
G76 0DH,59.5
G76 0DJ,64.16666666666667
G76 0DL,67.66666666666667
G76 0DN,62.0
G76 0DP,66.0
G76 0DQ,59.083333333333336
G76 0DR,61.72727272727273
G76 0DS,68.0
G76 0DU,67.0
G76 0DW,64.61538461538461
G76 0DX,73.0
G76 0DY,64.0
G76 0DZ,53.56
G76 0EN,61.5
G76 0EP,49.0
G76 0ER,56.333333333333336
G76 0ES,73.0
G76 0ET,60.25
G76 0EU,60.833333333333336
G76 0EW,50.11764705882353
G76 0EX,63.333333333333336
G76 0EY,63.6
G76 0EZ,64.75
G76 0HA,66.0
G76 0HB,58.4
G76 0HD,59.0
G76 0HE,56.5
G76 0HF,60.526315789473685
G76 0HH,60.75
G76 0HS,67.0
G76 0HU,64.5
G76 0HZ,64.25
G76 0JA,56.333333333333336
G76 0JB,59.0
G76 0JD,65.125
G76 0JE,65.16666666666667
G76 0JF,60.92857142857143
G76 0JG,48.5
G76 0JJ,61.0
G76 0JQ,55.0
G76 0JR,47.0
G76 0JZ,59.15384615384615
G76 0LA,66.77777777777777
G76 0LB,69.5
G76 0LE,66.125
G76 0LF,69.55555555555556
G76 0LG,58.4
G76 0LH,59.0
G76 0LJ,58.7
G76 0LL,51.0
G76 0LN,53.0
G76 0LP,60.0
G76 0LQ,64.27272727272727
G76 0LR,46.0
G76 0LS,63.51063829787234
G76 0LT,59.75
G76 0LU,64.78571428571429
G76 0LW,65.0
G76 0LX,61.0
G76 0LZ,58.44444444444444
G76 0NB,64.0
G76 0ND,59.333333333333336
G76 0NG,67.55
G76 0NH,68.47222222222223
G76 0NQ,67.43333333333334
G76 0NS,55.0
G76 0NT,53.375
G76 0NU,45.0
G76 0PA,25.0
G76 0PB,65.0
G76 0PD,54.6
G76 0PG,69.0
G76 0PJ,68.0
G76 0PL,30.0
G76 0PN,44.5
G76 0PP,19.0
G76 0PT,43.5
G76 0PU,65.0
G76 0PX,43.5
G76 0PZ,63.0
G76 0QA,25.0
G76 0QB,41.0
G76 0QF,44.0
G76 7AA,67.5
G76 7AD,61.7
G76 7AE,59.625
G76 7AF,62.25
G76 7AG,68.0
G76 7AH,62.9
G76 7AJ,63.4
G76 7AL,70.33333333333333
G76 7AN,67.2
G76 7AQ,73.0
G76 7AT,68.0
G76 7AW,52.666666666666664
G76 7BN,64.44444444444444
G76 7BP,67.0
G76 7BT,55.714285714285715
G76 7BU,34.0
G76 7BW,68.75
G76 7BX,55.57142857142857
G76 7DH,47.0
G76 7DJ,51.0
G76 7DL,58.666666666666664
G76 7DN,59.54545454545455
G76 7DP,56.4
G76 7DQ,57.2
G76 7DR,52.75
G76 7DS,58.75
G76 7DT,60.666666666666664
G76 7DU,61.625
G76 7DW,41.5
G76 7DX,63.375
G76 7DY,62.166666666666664
G76 7DZ,62.666666666666664
G76 7EA,56.53846153846154
G76 7EB,53.06666666666667
G76 7ED,69.0
G76 7EP,79.37735849056604
G76 7ER,57.0
G76 7ES,56.55555555555556
G76 7EU,64.4
G76 7EX,59.81818181818182
G76 7EY,63.5
G76 7EZ,60.0
G76 7HA,52.083333333333336
G76 7HB,55.55555555555556
G76 7HD,61.333333333333336
G76 7HE,56.5
G76 7HF,58.18181818181818
G76 7HG,61.0
G76 7HJ,61.333333333333336
G76 7HL,64.75
G76 7HN,63.07692307692308
G76 7HQ,61.4
G76 7HW,57.0
G76 7JD,64.76470588235294
G76 7JF,54.0
G76 7JG,65.71428571428571
G76 7JH,67.0
G76 7JJ,66.5
G76 7JL,66.66666666666667
G76 7JN,59.0
G76 7JP,68.66666666666667
G76 7JQ,76.0
G76 7JS,64.6
G76 7JT,69.0
G76 7JU,61.5
G76 7JX,65.0
G76 7JY,64.5
G76 7LA,62.5
G76 7LB,54.857142857142854
G76 7LD,61.833333333333336
G76 7LE,64.125
G76 7LF,57.4
G76 7LG,67.33333333333333
G76 7LH,64.0
G76 7LJ,49.2
G76 7LL,59.333333333333336
G76 7LN,63.0
G76 7LP,56.0
G76 7LQ,54.0
G76 7LR,57.8
G76 7LS,82.0
G76 7LW,43.5
G76 7LZ,34.666666666666664
G76 7NA,58.0
G76 7NB,61.0
G76 7ND,67.0
G76 7NE,53.5
G76 7NF,52.25
G76 7NG,65.25
G76 7NH,71.5
G76 7NP,51.4
G76 7NQ,63.714285714285715
G76 7NR,60.4
G76 7NS,49.833333333333336
G76 7NT,51.4
G76 7NU,57.0
G76 7NX,48.5
G76 7NY,57.42857142857143
G76 7NZ,50.0
G76 7PA,55.833333333333336
G76 7PB,64.33333333333333
G76 7PD,58.666666666666664
G76 7PE,58.8
G76 7PF,55.0
G76 7PG,68.0
G76 7PJ,81.84615384615384
G76 7PL,81.8
G76 7PS,60.0
G76 7PT,46.0
G76 7PU,63.75
G76 7PW,59.333333333333336
G76 7PX,58.5
G76 7PY,52.0
G76 7QB,65.25
G76 7QD,59.5
G76 7QE,70.0
G76 7QF,64.45454545454545
G76 7QG,59.25
G76 7QH,65.75
G76 7QJ,60.1
G76 7QL,59.625
G76 7QN,69.0
G76 7QP,62.4
G76 7QQ,52.6
G76 7QR,57.888888888888886
G76 7QS,60.2
G76 7QT,61.5
G76 7QW,63.54545454545455
G76 7RB,51.666666666666664
G76 7RD,64.2
G76 7RF,62.9375
G76 7RG,59.9
G76 7RH,64.1
G76 7RJ,58.4
G76 7RL,57.5
G76 7RN,57.4
G76 7RP,64.0
G76 7RQ,61.166666666666664
G76 7RR,63.25
G76 7RS,67.0
G76 7RT,60.0
G76 7RU,59.0
G76 7RW,59.285714285714285
G76 7RX,59.38461538461539
G76 7RZ,71.0
G76 7SA,65.0
G76 7SB,63.833333333333336
G76 7SE,61.6
G76 7SF,65.57142857142857
G76 7SG,64.33333333333333
G76 7SP,50.875
G76 7SR,47.0
G76 7SS,57.6
G76 7ST,63.0
G76 7SU,60.111111111111114
G76 7SW,53.111111111111114
G76 7SX,68.0
G76 7SY,61.666666666666664
G76 7SZ,69.0
G76 7TA,62.0
G76 7TB,54.0
G76 7TD,58.30769230769231
G76 7TE,51.0
G76 7TF,61.7
G76 7TG,64.42857142857143
G76 7TH,59.0
G76 7TP,55.5
G76 7TQ,61.84615384615385
G76 7TR,66.625
G76 7TT,55.36363636363637
G76 7TU,62.5
G76 7TW,66.5
G76 7TX,66.85714285714286
G76 7TY,53.111111111111114
G76 7TZ,52.63636363636363
G76 7UH,57.0
G76 7UJ,60.666666666666664
G76 7UL,63.5
G76 7UN,34.0
G76 7UP,54.8
G76 7UQ,63.666666666666664
G76 7UR,50.333333333333336
G76 7UT,58.0
G76 7UU,61.75
G76 7UW,52.2
G76 7UX,59.833333333333336
G76 7UY,68.77777777777777
G76 7UZ,70.0
G76 7XA,54.166666666666664
G76 7XB,52.09090909090909
G76 7XD,67.0
G76 7XG,66.0
G76 7XH,71.0
G76 7XN,53.0
G76 7XP,59.77777777777778
G76 7XR,39.5
G76 7XS,59.666666666666664
G76 7XT,64.47826086956522
G76 7XU,63.9
G76 7XW,72.0
G76 7XX,68.1
G76 7XY,64.53846153846153
G76 7XZ,65.34615384615384
G76 7YG,66.11111111111111
G76 7YH,66.64
G76 7YN,62.0
G76 8AE,40.5
G76 8AF,57.666666666666664
G76 8AG,54.88235294117647
G76 8AH,63.36842105263158
G76 8AJ,62.666666666666664
G76 8AL,57.0
G76 8AN,59.75
G76 8AP,61.69230769230769
G76 8AQ,57.44444444444444
G76 8AR,63.666666666666664
G76 8AS,63.55555555555556
G76 8AT,63.6
G76 8AU,65.95652173913044
G76 8AW,56.6
G76 8BA,73.75
G76 8BB,66.11111111111111
G76 8BD,60.36842105263158
G76 8BG,56.90909090909091
G76 8BH,58.36363636363637
G76 8BL,63.333333333333336
G76 8BN,61.75
G76 8BP,54.07692307692308
G76 8BQ,66.33333333333333
G76 8BS,53.2
G76 8BT,65.66666666666667
G76 8BU,54.75
G76 8BW,62.93333333333333
G76 8BX,53.5
G76 8BY,58.857142857142854
G76 8BZ,60.7
G76 8DB,69.0
G76 8DG,69.9090909090909
G76 8DH,59.1
G76 8DJ,60.2
G76 8DL,66.89655172413794
G76 8DN,67.18518518518519
G76 8DP,68.6
G76 8DQ,64.94117647058823
G76 8DR,67.85714285714286
G76 8DS,64.10526315789474
G76 8DU,64.6
G76 8DW,60.4
G76 8DX,56.0
G76 8DY,61.666666666666664
G76 8EA,60.0
G76 8EB,57.0
G76 8ED,48.25
G76 8EE,61.333333333333336
G76 8EF,64.83333333333333
G76 8EG,62.6
G76 8EH,67.57142857142857
G76 8EJ,71.2
G76 8EL,66.5
G76 8EN,68.5
G76 8EP,72.33333333333333
G76 8ET,71.19047619047619
G76 8EU,61.6
G76 8EW,71.0
G76 8EX,59.2
G76 8EY,60.86666666666667
G76 8EZ,56.285714285714285
G76 8HA,57.083333333333336
G76 8HB,62.92857142857143
G76 8HD,51.4
G76 8HE,59.0
G76 8HF,59.142857142857146
G76 8HG,61.4375
G76 8HH,63.0
G76 8HJ,68.66666666666667
G76 8HP,65.96428571428571
G76 8HQ,58.63636363636363
G76 8HR,56.0
G76 8HS,52.0
G76 8HT,50.0
G76 8HU,69.0
G76 8HX,29.5
G76 8HZ,61.0
G76 8JA,54.0
G76 8JB,57.93333333333333
G76 8JD,67.2
G76 8JE,55.45454545454545
G76 8JF,55.0
G76 8JG,62.733333333333334
G76 8JH,62.25
G76 8JJ,59.916666666666664
G76 8JL,63.5
G76 8JN,67.83333333333333
G76 8JP,67.4
G76 8JQ,65.25
G76 8JR,60.476190476190474
G76 8JS,68.78571428571429
G76 8JT,71.4
G76 8JU,58.0
G76 8JW,63.4
G76 8JX,68.33333333333333
G76 8JY,49.0
G76 8JZ,60.0
G76 8LH,62.0
G76 8LL,69.0
G76 8LN,62.666666666666664
G76 8LP,57.5
G76 8LQ,61.0
G76 8LR,66.75
G76 8LS,71.5
G76 8LT,63.0
G76 8LU,60.333333333333336
G76 8LW,61.5
G76 8LX,60.785714285714285
G76 8LY,64.0
G76 8LZ,65.54545454545455
G76 8NA,64.6
G76 8NB,63.666666666666664
G76 8ND,61.125
G76 8NF,71.0
G76 8NG,60.0
